endpoint_tag,family,dataset_id,model,aggregation,d
rq1a_cc_m100_minus_m50_threshold_gap,A_secondary_descriptive,openml_23517_numerai28_6,(pooled_3_pipelines),pooled_30_contrasts,-0.0006820566487813188
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_3_kr_vs_kp,logistic_regression,pooled_30_contrasts,0.0014062499999999978
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_3_kr_vs_kp,xgboost,pooled_30_contrasts,-0.005
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_3_kr_vs_kp,tabpfn,pooled_30_contrasts,-0.009374999999999998
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_3_kr_vs_kp,(pooled_3_pipelines),pooled_30_contrasts,-0.004322916666666667
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_24_mushroom,logistic_regression,pooled_30_contrasts,0.0011692307692307683
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_24_mushroom,xgboost,pooled_30_contrasts,0.005046153846153845
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_24_mushroom,tabpfn,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_24_mushroom,(pooled_3_pipelines),pooled_30_contrasts,0.002071794871794871
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1486_nomao,logistic_regression,pooled_30_contrasts,0.0016538517336428262
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1486_nomao,xgboost,pooled_30_contrasts,-8.7044828086464e-05
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1486_nomao,tabpfn,pooled_30_contrasts,0.0015813143769041076
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1486_nomao,(pooled_3_pipelines),pooled_30_contrasts,0.0010493737608201566
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1489_phoneme,logistic_regression,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1489_phoneme,xgboost,pooled_30_contrasts,-0.002127659574468085
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1489_phoneme,tabpfn,pooled_30_contrasts,0.0009250693802035154
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1489_phoneme,(pooled_3_pipelines),pooled_30_contrasts,-0.00040086339808819007
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1590_adult,logistic_regression,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1590_adult,xgboost,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1590_adult,tabpfn,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_1590_adult,(pooled_3_pipelines),pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_4534_phishingwebsite,logistic_regression,pooled_30_contrasts,-0.0013568521031207593
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_4534_phishingwebsite,xgboost,pooled_30_contrasts,0.001492537313432838
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_4534_phishingwebsite,tabpfn,pooled_30_contrasts,0.001763907734056993
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_4534_phishingwebsite,(pooled_3_pipelines),pooled_30_contrasts,0.0006331976481230237
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_23512_higgs,logistic_regression,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_23512_higgs,xgboost,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_23512_higgs,tabpfn,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_23512_higgs,(pooled_3_pipelines),pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_23517_numerai28_6,logistic_regression,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_23517_numerai28_6,xgboost,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_23517_numerai28_6,tabpfn,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_empty_rate,A_secondary_descriptive,openml_23517_numerai28_6,(pooled_3_pipelines),pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_3_kr_vs_kp,logistic_regression,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_3_kr_vs_kp,xgboost,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_3_kr_vs_kp,tabpfn,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_3_kr_vs_kp,(pooled_3_pipelines),pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_24_mushroom,logistic_regression,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_24_mushroom,xgboost,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_24_mushroom,tabpfn,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_24_mushroom,(pooled_3_pipelines),pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1486_nomao,logistic_regression,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1486_nomao,xgboost,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1486_nomao,tabpfn,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1486_nomao,(pooled_3_pipelines),pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1489_phoneme,logistic_regression,pooled_30_contrasts,-0.01184088806660501
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1489_phoneme,xgboost,pooled_30_contrasts,-0.006567992599444955
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1489_phoneme,tabpfn,pooled_30_contrasts,-0.00666049953746531
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1489_phoneme,(pooled_3_pipelines),pooled_30_contrasts,-0.008356460067838424
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1590_adult,logistic_regression,pooled_30_contrasts,-0.005558399017299626
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1590_adult,xgboost,pooled_30_contrasts,0.0027843177397891316
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1590_adult,tabpfn,pooled_30_contrasts,0.008301770907974201
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_1590_adult,(pooled_3_pipelines),pooled_30_contrasts,0.0018425632101545695
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_4534_phishingwebsite,logistic_regression,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_4534_phishingwebsite,xgboost,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_4534_phishingwebsite,tabpfn,pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_4534_phishingwebsite,(pooled_3_pipelines),pooled_30_contrasts,0.0
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_23512_higgs,logistic_regression,pooled_30_contrasts,0.015772565017848027
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_23512_higgs,xgboost,pooled_30_contrasts,0.0024171341152473213
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_23512_higgs,tabpfn,pooled_30_contrasts,-0.009877613462519119
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_23512_higgs,(pooled_3_pipelines),pooled_30_contrasts,0.00277069522352541
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_23517_numerai28_6,logistic_regression,pooled_30_contrasts,-0.0021698504983388546
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_23517_numerai28_6,xgboost,pooled_30_contrasts,-0.007194767441860495
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_23517_numerai28_6,tabpfn,pooled_30_contrasts,-0.007838455149501666
rq1a_cc_m100_minus_m50_doubleton_rate,A_secondary_descriptive,openml_23517_numerai28_6,(pooled_3_pipelines),pooled_30_contrasts,-0.005734357696567005
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_3_kr_vs_kp,logistic_regression,pooled_30_contrasts,0.015359477124182997
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_3_kr_vs_kp,xgboost,pooled_30_contrasts,-0.009803921568627439
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_3_kr_vs_kp,tabpfn,pooled_30_contrasts,-0.016013071895424835
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_3_kr_vs_kp,(pooled_3_pipelines),pooled_30_contrasts,-0.0034858387799564256
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_24_mushroom,logistic_regression,pooled_30_contrasts,-0.019284802043422734
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_24_mushroom,xgboost,pooled_30_contrasts,0.036398467432950186
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_24_mushroom,tabpfn,pooled_30_contrasts,0.0
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_24_mushroom,(pooled_3_pipelines),pooled_30_contrasts,0.005704555129842485
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1486_nomao,logistic_regression,pooled_30_contrasts,0.07201625190452007
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1486_nomao,xgboost,pooled_30_contrasts,0.080802437785678
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1486_nomao,tabpfn,pooled_30_contrasts,0.09075672930421533
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1486_nomao,(pooled_3_pipelines),pooled_30_contrasts,0.08119180633147115
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1489_phoneme,logistic_regression,pooled_30_contrasts,0.18801261829653
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1489_phoneme,xgboost,pooled_30_contrasts,0.08517350157728706
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1489_phoneme,tabpfn,pooled_30_contrasts,0.10694006309148266
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1489_phoneme,(pooled_3_pipelines),pooled_30_contrasts,0.12670872765509988
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1590_adult,logistic_regression,pooled_30_contrasts,0.22040205303678356
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1590_adult,xgboost,pooled_30_contrasts,0.20949529512403764
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1590_adult,tabpfn,pooled_30_contrasts,0.21295979469632162
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_1590_adult,(pooled_3_pipelines),pooled_30_contrasts,0.21428571428571427
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_4534_phishingwebsite,logistic_regression,pooled_30_contrasts,0.044897959183673494
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_4534_phishingwebsite,xgboost,pooled_30_contrasts,0.030408163265306144
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_4534_phishingwebsite,tabpfn,pooled_30_contrasts,0.03224489795918367
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_4534_phishingwebsite,(pooled_3_pipelines),pooled_30_contrasts,0.03585034013605445
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_23512_higgs,logistic_regression,pooled_30_contrasts,0.09098972417522985
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_23512_higgs,xgboost,pooled_30_contrasts,0.03468902109248241
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_23512_higgs,tabpfn,pooled_30_contrasts,0.04283396430502975
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_23512_higgs,(pooled_3_pipelines),pooled_30_contrasts,0.056170903190914
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_23517_numerai28_6,logistic_regression,pooled_30_contrasts,0.05589592950062947
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_23517_numerai28_6,xgboost,pooled_30_contrasts,0.008969785984053746
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_23517_numerai28_6,tabpfn,pooled_30_contrasts,0.049611833822912274
rq2b_cc_minus_global_m50_coverage_minority,B_confirmatory,openml_23517_numerai28_6,(pooled_3_pipelines),pooled_30_contrasts,0.03815918310253183
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_3_kr_vs_kp,logistic_regression,pooled_30_contrasts,-0.00479041916167664
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_3_kr_vs_kp,xgboost,pooled_30_contrasts,0.0035928143712575023
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_3_kr_vs_kp,tabpfn,pooled_30_contrasts,0.0005988023952095856
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_3_kr_vs_kp,(pooled_3_pipelines),pooled_30_contrasts,-0.0001996007984031841
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_24_mushroom,logistic_regression,pooled_30_contrasts,0.00439429928741093
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_24_mushroom,xgboost,pooled_30_contrasts,-0.00665083135391924
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_24_mushroom,tabpfn,pooled_30_contrasts,0.0
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_24_mushroom,(pooled_3_pipelines),pooled_30_contrasts,-0.0007521773555027699
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1486_nomao,logistic_regression,pooled_30_contrasts,-0.017810722989439497
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1486_nomao,xgboost,pooled_30_contrasts,-0.017059301380991064
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1486_nomao,tabpfn,pooled_30_contrasts,-0.020999187652315187
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1486_nomao,(pooled_3_pipelines),pooled_30_contrasts,-0.018623070674248583
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1489_phoneme,logistic_regression,pooled_30_contrasts,-0.04685863874345549
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1489_phoneme,xgboost,pooled_30_contrasts,-0.027356020942408375
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1489_phoneme,tabpfn,pooled_30_contrasts,-0.020157068062827244
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1489_phoneme,(pooled_3_pipelines),pooled_30_contrasts,-0.03145724258289704
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1590_adult,logistic_regression,pooled_30_contrasts,-0.048028529134705955
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1590_adult,xgboost,pooled_30_contrasts,-0.04785358632754675
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1590_adult,tabpfn,pooled_30_contrasts,-0.05160812811196339
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_1590_adult,(pooled_3_pipelines),pooled_30_contrasts,-0.0491634145247387
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_4534_phishingwebsite,logistic_regression,pooled_30_contrasts,-0.01730300568643379
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_4534_phishingwebsite,xgboost,pooled_30_contrasts,-0.007798537774167336
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_4534_phishingwebsite,tabpfn,pooled_30_contrasts,-0.0049553208773355
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_4534_phishingwebsite,(pooled_3_pipelines),pooled_30_contrasts,-0.01001895477931221
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_23512_higgs,logistic_regression,pooled_30_contrasts,-0.026772793053545563
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_23512_higgs,xgboost,pooled_30_contrasts,-0.008557645923781975
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_23512_higgs,tabpfn,pooled_30_contrasts,-0.005200192957067052
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_23512_higgs,(pooled_3_pipelines),pooled_30_contrasts,-0.013510210644798197
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_23517_numerai28_6,logistic_regression,pooled_30_contrasts,-0.012361282367447601
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_23517_numerai28_6,xgboost,pooled_30_contrasts,-0.0027743526510480843
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_23517_numerai28_6,tabpfn,pooled_30_contrasts,-0.01109741060419237
rq2b_cc_minus_global_m50_coverage_majority,B_confirmatory,openml_23517_numerai28_6,(pooled_3_pipelines),pooled_30_contrasts,-0.008744348540896018
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_3_kr_vs_kp,logistic_regression,pooled_30_contrasts,0.00916011115024853
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_3_kr_vs_kp,xgboost,pooled_30_contrasts,0.029008649367930784
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_3_kr_vs_kp,tabpfn,pooled_30_contrasts,0.018615709756956655
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_3_kr_vs_kp,(pooled_3_pipelines),pooled_30_contrasts,0.018928156758378657
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_24_mushroom,logistic_regression,pooled_30_contrasts,0.017337695628300943
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_24_mushroom,xgboost,pooled_30_contrasts,-0.021416502094690305
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_24_mushroom,tabpfn,pooled_30_contrasts,0.0
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_24_mushroom,(pooled_3_pipelines),pooled_30_contrasts,-0.0013596021554631206
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1486_nomao,logistic_regression,pooled_30_contrasts,-0.0776619961144284
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1486_nomao,xgboost,pooled_30_contrasts,-0.08098440119166327
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1486_nomao,tabpfn,pooled_30_contrasts,-0.10253579136238007
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1486_nomao,(pooled_3_pipelines),pooled_30_contrasts,-0.08706072955615723
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1489_phoneme,logistic_regression,pooled_30_contrasts,-0.19713032850512824
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1489_phoneme,xgboost,pooled_30_contrasts,-0.07575643714800073
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1489_phoneme,tabpfn,pooled_30_contrasts,-0.08358382743984014
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1489_phoneme,(pooled_3_pipelines),pooled_30_contrasts,-0.1188235310309897
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1590_adult,logistic_regression,pooled_30_contrasts,-0.23465749163763708
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1590_adult,xgboost,pooled_30_contrasts,-0.22261751368938693
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1590_adult,tabpfn,pooled_30_contrasts,-0.2218813137897456
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_1590_adult,(pooled_3_pipelines),pooled_30_contrasts,-0.22638543970558983
rq2b_cc_minus_global_m50_coverage_disparity,B_confirmatory,openml_4534_phishingwebsite,logistic_regression,pooled_30_contrasts,-0.022632835424990484
